stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
2500LAA16710,,"Renacres Hospital",53.601244123,-2.953301044,0,0,,
2500LAA16348,lanpagat,"Threshfield Avenue",54.048305558,-2.886825172,0,0,,
069000022080,wrgamaj,"Mason Avenue",53.401399855,-2.567838114,0,0,,
1800WNBS0B1,MANTMPAD,"Wigan Bus Station",53.54759,-2.634147,0,0,180GWNBS,B
2500IMG2368,langatpg,"St Marys Burial Ground",53.778756287,-2.370077925,0,0,,
1800WK01641,MANPMPMG,"Gibson Street",53.515208,-2.577986,0,0,,
1800WKH1051,,"Chestnut Grove",53.47344,-2.56489,0,0,,
5140WDB22545,wrejpdt,"Hugmore Lane",53.061662507,-2.930440045,0,0,,
1800WK33441,MANTAPMJ,"Bradshaw Hall Farm",53.55779,-2.576966,0,0,,
2500576,lanawpga,"Red Lion Hotel",53.685428144,-2.606903314,0,0,,
2800S13054A,meradwtm,"Wheatsheaf Avenue",53.42675,-2.71143,0,0,,
0600MA0362,CHEMTWP,"Delamere Drive",53.265882,-2.107488,0,0,,
090010025108,cumdwmgt,"Town Hall",54.111899958062246,-3.228190507813902,0,0,,
1800EH37601,MANDGAWA,"Camborne Road",53.4515,-2.031041,0,0,,
1800WA12651,MANTMWPW,"Rusland Drive",53.59438,-2.389405,0,0,,
090079364507,cumdtmjp,"Undercliff Road junction",54.32601307882498,-2.7543448487242617,0,0,,
1800WK22631,MANPWMGP,"Copeland Drive",53.587606,-2.654991,0,0,,
2500606,lanawpjp,"Ship Hotel",53.838450643,-2.884602404,0,0,,
250012080,lanagwda,"Edgar Street",53.773786379,-2.342722542,0,0,,
2500455,lanawjgj,"Hapton Inn",53.773255076,-2.315255173,0,0,,
2500DCL3118,landgpgj,"Harrison Road",53.786461022,-2.712087011,0,0,,
1800NE08451,MANDWPJP,"Taylor Street",53.548846,-2.193508,0,0,,
1800SB39551,MANGWJGM,"Crossacres School",53.38664,-2.245739,0,0,,
090050304263,cumdtagp,"Snebro Road",54.533983342527804,-3.5750818246000216,0,0,,
2580WAT0005,blajgpj,"Fowler Height Close",53.72483157,-2.502305908,0,0,,
1800SG17371,MANTPAGM,"Shearwater Road",53.39455,-2.102729,0,0,,
1800WKH4991,,"Beech Avenue",53.46973,-2.55941,0,0,,
2800S21047B,meramjaw,"Shrewsbury Road",53.38273,-3.04898,0,0,,
2500DCL3325,landjdgd,"Centurion Way",53.7074902,-2.682786437,0,0,,
069000023790,wrgjtma,"Conservative Club",53.387460239,-2.65518966,0,0,,
2800S13041B,meradwjm,"Parr Stocks Road",53.45156,-2.71677,0,0,,
3100Z065653,nldgptjt,"Nafferton Farm",54.9825211,-1.8990881,0,0,,
5120AWF80589,fliagwm,"Parrot Inn",53.172681115,-3.058990151,0,0,,
2800S47125A,merdtdwp,"Netherton Way",53.46785,-2.97278,0,0,,
2500IMG2783,langdwtd,"Murray Street",53.805973719,-2.233852609,0,0,,
1800EH36231,MANDATJG,"Laurus Ryecroft",53.49432,-2.128957,0,0,,
090074724685,cumdtwmg,"Hall",54.65001280401593,-2.740714511340213,0,0,,
2500IMG2378,langatwp,"Portfield Bar",53.811822117,-2.387484937,0,0,,
0600MA0399,CHEMWJM,"Lyme Park",53.357881,-2.053825,0,0,,
2500DCL2240,landgdmg,"Elmridge",53.549211413,-2.760559837,0,0,,
450020965,45020965,"Rochdale Rd East Street",53.69776020765079,-1.934321040694904,0,0,,
2800S46087B,merdpjdp,"Aintree Station",53.47339,-2.95555,0,0,,
1800SJ49151,MANJWAJG,"Heyes Lane",53.40047,-2.323425,0,0,,
3200YNE04740,32004740,"Station Road",54.065458,-2.29224,0,0,,
1800SB04551,MANGPGWJ,"Exbourne Road",53.37388,-2.266618,0,0,,
1800EH37831,MANDGDJG,"Fields Farm Road",53.44834,-2.028027,0,0,,
1800SJ00011,MANJMJDP,"Stretford Mall",53.44499,-2.307849,0,0,,
2800S13058A,meragadt,"Tunstalls Way",53.41794,-2.7116,0,0,,
1800SG37341,MANJGMAG,"Ludworth School",53.40353,-2.052409,0,0,,
2580DAW0029,bladwpm,"Darwen Cemetery",53.676890604,-2.456910412,0,0,,
2500IMG2244,langamdp,"Judge Walmesley Hotel",53.818022467,-2.412148559,0,0,,
1800WK31811,MANTAJPG,"Ashdown Drive",53.50671,-2.424183,0,0,,
068000000385,haladwaj,"Frank Street",53.37044,-2.71502,0,0,,
1800NE08231,MANDWPAM,"Clough Road",53.55608,-2.189254,0,0,,
9400ZZMACEM2,mantwadg,"Cemetery Road (Manchester Metrolink)",53.47984802523,-2.15504097466,0,0,940GZZMACEM,
2800S43026A,merdjgwt,"Calderstones Road",53.3836,-2.89275,0,0,,
2800S50011B,merdtwgp,"St Cyrils Close",53.39324,-2.85498,0,0,,
2800S52070B,mergadjm,"Retford Road",53.48338,-2.87488,0,0,,
1800WK37861,MANTDJWD,"Aye Bridge Farm",53.498526,-2.592249,0,0,,
1800WK33611,MANTAPTP,"Dodd's Farm Lane",53.56252,-2.570206,0,0,,
1800NC09001,MANDPGDA,"Mill Road",53.61997,-2.292341,0,0,,
1800ED10281,MANAMJDW,"Ashton Road",53.52702,-2.110683,0,0,,
2500IMG843,langmdpt,"Bowlingfield",53.78925709,-2.744511174,0,0,,
1800SJ11171,MANJPWJP,"Gorsey Lane",53.39149,-2.364287,0,0,,
2800S55048B,mergawpa,"Hillcrest",53.51048,-2.92782,0,0,,
2500LAA17026,lanpdmgt,"Elmfield Street",53.757378109,-2.381553394,0,0,,
1800EB38191,MANAJMPM,"Athol Street",53.45505,-2.158746,0,0,,
1000DNMHH926,dbsawgjp,"Sett Valley Trail",53.376661,-1.987049,0,0,,
1800EB20281,MANAGMAM,"Gardener's Arms",53.52473,-2.176006,0,0,,
1800SG13431,MANJDMWD,"Peregrine Road",53.38899,-2.105633,0,0,,
2500DCL5641,landmgjg,"Market Street",53.674270793,-2.170529105,0,0,,
250015392,lanapjtw,"Sugham Lane",54.048786852,-2.891020395,0,0,,
2800S62003A,mergjatg,"Oakwood Avenue",53.60471,-3.02812,0,0,,
0600MA0490,CHEPATM,"Waterloo Road",53.345554,-2.10132,0,0,,
0610CH1416,CHWDGAM,"Cemetery",53.2060877,-2.9084878,0,0,,
0600CR107,CHEJGAT,"Cemetery",53.106305,-2.446192,0,0,,
1800EDH0541,,"Alder Road",53.501561,-2.151879,0,0,,
2500IMG1740,landwaga,"Station",53.728183739,-2.338562119,0,0,,
0610CH19167,chwadptd,"Chester Bus Interchange",53.1944596,-2.8889029,0,0,061GCHCBI,L
2800S46152B,merdpmgj,"Verwood Drive",53.45194,-2.87149,0,0,,
2500IMG1635,landtmwt,"Swan Hotel",53.698005816,-2.201159105,0,0,,
2800S43146B,merdmapw,"Grange Lane",53.38331,-2.86252,0,0,,
1800SJ00431,MANJMJWJ,"Sydney Street",53.44722,-2.305291,0,0,,
250014732,lanamwtp,"Forgewood Drive",54.078662874,-2.751455609,0,0,,
090079414613,cumdtptg,"White Cross Bay Holiday Park",54.39678628543189,-2.9299231835158905,0,0,,
0600MA6105,CHEPMWA,"Railway Station",53.259269,-2.123076,0,0,,
1800NC33571,MANDTDPW,"Roach Hotel",53.59251,-2.279174,0,0,,
2580FCW0004,blagjmd,"Star Drive",53.722700017,-2.535802985,0,0,,
090010022894,cumamdpt,"Primary School",54.12208308792045,-3.188846667576521,0,0,,
2800S40042B,merdadgw,"Commercial Road",53.4303,-2.98629,0,0,,
090079360948,cumdjmtm,"Valley Drive",54.3192677267266,-2.7273178304198273,0,0,,
090002373123,cumagapd,"School",54.60804522801607,-3.1501886002355266,0,0,,
1800SJH1091,,"Moss Lane",53.42002,-2.34415,0,0,,
1800WA14361,MANPAMPG,"Cemetery",53.59874,-2.530349,0,0,,
2800S21027B,meramgdw,"Eastcroft Road",53.41231,-3.03707,0,0,,
1800SJ41161,MANJTJMA,"Woburn Drive",53.3746,-2.313669,0,0,,
1800EH05391,MANAWGJM,"Asda",53.48322,-2.09544,0,0,,
1800WA15781,MANTWPTA,"Cutacre Way",53.542328,-2.452336,0,0,,
2500LA00397,langptwj,"St Leonards Road East",53.75884215,-3.033867738,0,0,,
2500IMG1993,landwpaw,"Red Lion",53.701701716,-2.268899619,0,0,,
1800EH38541,MANDGJDM,"Park Road",53.455058,-2.077821,0,0,,
1800ED19901,MANATAPG,"Whitegate Lane",53.53017,-2.155014,0,0,,
1800NF27391,MANGJTPA,"Lyndhurst Avenue",53.45449,-2.413844,0,0,,
2800S43105A,merdjwjd,"Danefield Road",53.3644,-2.8879,0,0,,
2500DCL2216,landgawt,"Westgate",53.545573363,-2.800140531,0,0,,
2800S10045B,meradgtd,"Earlstown Station",53.45125,-2.63797,0,0,,
2500DCL2059,landatga,"Crag Bank",54.119654827,-2.777104847,0,0,,
2590B0412,blpagdaw,"Pedders Lane",53.791816313,-3.030200483,0,0,,
2800S60039B,mergdjdm,"Heysham Road",53.65076,-2.96754,0,0,,
2800S27049B,meratmdw,"Allport Road",53.32214,-2.98363,0,0,,
25001237,lanajawg,"Hospital",53.828608579,-2.417843541,0,0,,
3100Y693492,nldajapt,"Dyke Farm",54.8377818,-2.4784186,0,0,,
0600CR273,CHEAJMJ,"Malbank School",53.068711,-2.533886,0,0,,
0610CH1380,CHWMAJP,"Canal Bridge",53.2111961,-2.9081467,0,0,,
2500LAA16584,,"Crossing Cottage",53.92128559,-2.927466272,0,0,,
2800S48089F,mertwjwa,"Liverpool John Lennon Airport",53.33773,-2.85405,0,0,,
1800SJ40891,MANJTGWP,"Hare and Hounds",53.39192,-2.328864,0,0,,
0600MA0271,CHEMPMA,"Tower Garage",53.304524,-2.237989,0,0,,
090079413287,cumdjwpa,"The Britannia Inn",54.434306307233165,-3.0372879039741787,0,0,,
2800S43203B,mertwmtm,"Banks Lane",53.34564,-2.89015,0,0,,
1800ED13481,MANAPAPJ,"Navigation Inn",53.556821,-2.006585,0,0,,
2500LAA16139,lanwpad,"St Leonards CEPS",53.810120913,-2.437811753,0,0,,
1800EH07261,MANAWJPG,"Stockport Road",53.52241,-2.041727,0,0,,
1800WA02721,MANJWGDA,"Sandhurst Drive",53.57605,-2.388677,0,0,,
1800WF39031,MANPJMTG,"Westwood Drive",53.50604,-2.311247,0,0,,
1800SG19461,MANJGATA,"Neal Avenue",53.3702,-2.234748,0,0,,
1800SJ04181,MANJPJTA,"Taylor Road",53.471383,-2.348149,0,0,,
1800NE24321,MANGAJWT,"The Vine Fellowship Church",53.64565,-2.092449,0,0,,
1800EH14431,MANTMWPJ,"Ashton Park",53.482308,-2.12279,0,0,,
1800WK07331,MANTGMJW,"Old Pepper Lane",53.59488,-2.684489,0,0,,
090033194827,cumdwatm,"Village",54.896709456709104,-2.7778564732624518,0,0,,
2800S60002A,mergdamj,"Union Street",53.65137,-2.99998,0,0,,
9400ZZMAECS2,mantpwmp,"Etihad Campus (Manchester Metrolink)",53.48538923133,-2.20042178739,0,0,940GZZMAECS,
1800EH01541,MANAWAGM,"Tameside General Hospital",53.49364,-2.07325,0,0,,
1800ED19691,MANATAGJ,"Moston Road",53.540707,-2.171833,0,0,,
069000080139,wrgadwa,"Thorntree Green",53.351227121,-2.546168965,0,0,,
5120AWF80671,fliapwg,"Deva Business Park",53.219675301,-3.000974403,0,0,,
2590B2000,blpajpmp,"St. Mary's School",53.827074771,-3.022663887,0,0,,
1800WA18641,MANPDMGD,"Rock Mount",53.61511,-2.451118,0,0,,
3200YNA91111,32091111,"The Post Office",54.144869,-2.533878,0,0,,
069000085162,wrgjawj,"Dood's Lane",53.356922466,-2.556653986,0,0,,
1800NF30151,MANGMJWJ,"Goodiers Drive",53.47768,-2.282773,0,0,,
3800C811600,,"Station Lane",53.160529109,-2.095557843,0,0,,
2500IMG1264,landptap,"Woodville Street",54.048342651,-2.792726582,0,0,,
090079360850,cumdjgpm,"Kentrigg Walk",54.3398812242303,-2.7484771088582733,0,0,,
1800ED10351,MANAMJGJ,"Market",53.54387,-2.113232,0,0,,
2800S32004A,merawmwm,"Meols Station",53.39778,-3.15322,0,0,,
2500BTA01076,lanjdpta,"Affinity Outlet",53.916763598,-3.01533895,0,0,,
250013132,lanajwjd,"School Lane",53.805529656,-2.343558581,0,0,,
1800SG07191,MANJATAD,"Dean Moor Road",53.37294,-2.145453,0,0,,
2590B0222,blpadpjg,"Grand Hotel",53.829894471,-3.053090336,0,0,,
3890D048601,stoajpdp,"Cobridge Lights",53.033278125,-2.185134502,0,0,,
090002590303,cumajdwp,"Greenside",54.64618461522012,-3.526213675469761,0,0,,
0610VR19233,chwadpjp,"Antrobus Arms",53.3122081,-2.5469013,0,0,,
090050170175,cumawdgt,"Moresby Park",54.570649132138456,-3.574082451148828,0,0,,
69001495,72726572,"Lindean Bus Shelter",55.573773,-2.817071,0,0,,
1800EH05611,MANAWGPW,"Church Street",53.47902,-2.094677,0,0,,
450018575,45018575,"Rose Grove Lane",53.714181823171586,-1.934992539744705,0,0,,
1800SJ47731,MANJTPAT,"Newby Drive",53.4168,-2.303162,0,0,,
069000013102,wrgajtj,"Wood Lane",53.365365302,-2.571356037,0,0,,
1800WK37371,MANTDGWJ,"Peregrine Drive",53.49731,-2.50058,0,0,,
2800S51044C,mergmtjm,"Warrington Road",53.42656,-2.79625,0,0,,
1800NE08251,MANDWPAT,"Tennyson Road",53.556921,-2.185272,0,0,,
0600MA0371,CHEAWMD,"Mount Pleasant",53.274531,-2.081927,0,0,,
2800S61013B,mergdpma,"Palatine Road",53.63911,-3.01799,0,0,,
090033152037,cumaptjt,"Methodist Church",54.837860163307745,-2.984102457536798,0,0,,
2500LAA16950,,"Azalea Grove",54.072412409,-2.837106246,0,0,,
1800SB11561,MANGPTDJ,"Shadow Moss Road",53.36932,-2.253424,0,0,,
9400ZZMAWWD1,mantwgdm,"Westwood (Manchester Metrolink)",53.54239674552,-2.12578358419,0,0,940GZZMAWWD,
090079613315,cumdmgag,"The Cross Keys Hotel",54.366556375189305,-2.4661065356663676,0,0,,
2800S46051C,merdpdwt,"Rice Lane and Walton Station",53.4587,-2.96251,0,0,,
2800S64034A,mergjmgp,"Sefton Road",53.55125,-3.07295,0,0,,
1800SBH1341,,"Tanfield Road",53.402821,-2.231138,0,0,,
1800NE12451,MANDWPWM,"Falinge Park High School",53.62424,-2.167727,0,0,,
1800EB04001,MANADMPJ,"Lindleywood Road",53.441898,-2.210102,0,0,,
2500DCL3289,landjama,"Seven Stars",53.689307612,-2.71650327,0,0,,
1800SG35801,MANJGDMW,"Union Road",53.39504,-2.067,0,0,,
2500DCL2103,landatpt,"Highfield Shops",54.123767853,-2.762171511,0,0,,
2800S64025A,mergjmdg,"Ward Avenue",53.55286,-3.07551,0,0,,
3200YNA01952,32001952,"Raikeswood",53.962705,-2.024686,0,0,,
0600CR051,CHEJDMA,"Eight Farmers",53.118382,-2.452009,0,0,,
090002590256,cumajdjg,"Crooklands",54.613545654623366,-3.5449835817658437,0,0,,
2580HAU0001,blagmtm,"Lambeth Street",53.748590644,-2.465877065,0,0,,
0600MA0261,CHEMPGT,"Upcast Lane",53.309615,-2.258083,0,0,,
1800NF28441,MANGMATP,"Morley Avenue",53.50361,-2.34578,0,0,,
090033104602,cumdtpma,"Boundary Road",54.88242805023023,-2.92785808835692,0,0,,
1800EDH0641,,"Wood Street",53.582729,-2.113365,0,0,,
090079281213,cumdjdaw,"Chapel Cottage",54.379799439990926,-3.0211937412724645,0,0,,
1800BNIN0E1,MANWADTP,"Bolton Interchange",53.57533,-2.426954,0,0,,E
9400ZZMASTP4,mantwptm,"St Peter's Square (Manchester Metrolink)",53.47829953082,-2.24281829435,0,0,940GZZMASTP,4
1800SBH0131,,"Merseybank Avenue",53.42263,-2.262574,0,0,,
1800SG06511,MANJAMPG,"The Blossoms",53.39795,-2.153043,0,0,,
250012592,lanajgpd,"Brunswick Street",53.829451121,-2.203840218,0,0,,
2800S43062A,merdjptd,"Mackets Lane",53.37454,-2.85385,0,0,,
1800NC00701,MANDMGJA,"Woodgate Hill Road",53.59853,-2.27184,0,0,,
1800SG37581,MANJGMJG,"Green Lane",53.41346,-2.097088,0,0,,
1800NC06831,MANDPADT,"Swan & Cemetery",53.577142,-2.296788,0,0,,
3100Z094660,nldadtga,"Lion and Lamb",54.9885412,-1.8539699,0,0,,
1800EB31641,MANAGPGT,"Kempley Close",53.46877,-2.197903,0,0,,
069000011610,wrgdptw,"St Oswalds Church",53.402908147,-2.56442886,0,0,,
1800WK30881,MANTADTM,"Formby Avenue",53.52965,-2.491982,0,0,,
2800S55055B,mergawtp,"Old Hall Close",53.50474,-2.93983,0,0,,
450018909,45018909,"Cornholme",53.73230151912248,-2.13878056284037,0,0,,
1800WKQ0421,,"Wigan Bus Station",53.5466,-2.63406,0,0,,
1800SJ04431,MANJPMDJ,"Milton Grove",53.431947,-2.326389,0,0,,
5120FLX17022,flidwdm,"Laburnum Grove",53.174683176,-2.928979394,0,0,,
1800WF40391,MANPJWJM,"Spa Crescent",53.5378,-2.42555,0,0,,
2500LA00421,langpwga,"Cog Lane",53.786810223,-2.268669994,0,0,,
1800SJ04401,MANJPMAW,"Glen Avenue",53.43169,-2.329336,0,0,,
1800ED02331,MANAJWGA,"Chadderton Hall Park",53.55491,-2.154833,0,0,,
690032265,72728484,"Galabank",55.701488,-2.885928,0,0,,
2800S43086A,merdjtpt,"Countisbury Drive",53.39194,-2.88533,0,0,,
2800S25024B,merapmaw,"Leasowe Station",53.40958,-3.10027,0,0,,
410000007006,twragjwm,"Hexham Road-Lemington Road Ends",54.9886112,-1.7157219,0,0,,
3800C592401,stadwgma,"Sidmouth Avenue",53.015238841,-2.223185811,0,0,,
2500LAA07149,langwpgp,"Football Ground",53.683634153,-2.310330417,0,0,,
069000022500,wrgajmd,"Oughtrington Lane",53.373242001,-2.460596514,0,0,,
2500LAA00514,langwjma,"Navigation Way",53.918011935,-3.01864284,0,0,,
0610CH17737,CHWPWMD,"Grafton Lodge",53.063058,-2.8195652,0,0,,
1800NC42281,MANDTPMA,"Heaton Park Metrolink Stop",53.53018,-2.266996,0,0,,
5140WRX02109,wregtgw,"Yale College Flyover",53.050361077,-2.993465177,0,0,,
068000000198,haldgmpa,"Queensbury Way",53.37839,-2.75248,0,0,,
2590B1641,blpajpgm,"Zoo South West Gate",53.816022689,-3.016957044,0,0,,
2580BMT0008,bladgmg,"Black Dog Inn",53.637664637,-2.49343487,0,0,,
0610CH1318,CHWADMW,"Chapel Lane",53.1230019,-2.8059115,0,0,,
2500LAA16620,lanpapjw,"Hallcroft",53.552720027,-2.767113298,0,0,,
2800S28031A,merawagd,"Torr Drive",53.32315,-2.95546,0,0,,
2500IMG2588,langdmdm,"Thorneybank Ind Est",53.772149938,-2.316824869,0,0,,
1800NE26321,MANGAWDM,"Langley Lane",53.5643,-2.204555,0,0,,
090002491886,cumagmpg,"The Cumberland Inn",54.86429066314523,-3.390392977485979,0,0,,
1800SB41801,MANGWMGM,"Hall Lane",53.40071,-2.275885,0,0,,
090074552904,cumdawgj,"Hall",54.5368175565461,-2.9438927716738372,0,0,,
2800S47114A,merdtdmw,"Ainsdale Road",53.46196,-2.98184,0,0,,
1800NF31331,MANGMWDM,"Pendleton Church",53.49185,-2.288278,0,0,,
2800S43098B,merdjwdj,"Wembley Road",53.38513,-2.90724,0,0,,
1800SB12091,MANTGDJD,"Parrs Wood",53.41041,-2.219144,0,0,,
2800S64038A,mergjmjd,"Elbow Lane",53.55429,-3.06195,0,0,,
1800WA14041,MANPAJWM,"Easedale Road",53.58629,-2.468893,0,0,,
2590B1647,blpajpjg,"Police Headquarters",53.796531815,-2.994410732,0,0,,
2800S10062B,meradjgd,"Hope Academy",53.46085,-2.62614,0,0,,
2590B0671,blpagwad,"Vicarage Lane",53.802510002,-3.028397636,0,0,,
1800SG06891,MANJAPGT,"Bowerfield Avenue",53.36838,-2.123556,0,0,,
1800WK12571,MANTMTGW,"Whiteacre",53.58997,-2.690468,0,0,,
6900663,72723232,"Douglas Square",55.179828,-2.812869,0,0,,
090002430357,cumagdpw,"Ennerdale Road",54.70622907148906,-3.4851650439812474,0,0,,
2800S46072B,merdpgtj,"Brookfield Drive",53.45905,-2.94878,0,0,,
1800WA03781,MANJWGPM,"Nook Fields",53.594445,-2.391305,0,0,,
069000014280,wrgmjap,"Payne Close",53.394024392,-2.624568045,0,0,,
2500LAA16583,,"Crossing Cottage",53.921304622,-2.92732965,0,0,,
1800WA13021,MANPAGJW,"Bromley Cross Road",53.61368,-2.416307,0,0,,
2500B0257,lanjdatm,"Methodist Church",53.755877025,-3.019052263,0,0,,
2500IMG508,langjptm,"Longton Avenue",53.877488237,-3.008561009,0,0,,
5120WDB47597,flimwtj,"Tenth Avenue Stop 2",53.234934697,-3.025257504,0,0,,
2580RLE0006,blajatw,"Roe Lee Park Primary School",53.771789281,-2.472673372,0,0,,
1800WK07831,MANPWAJA,"St Pauls Avenue",53.52753,-2.65462,0,0,,
3500B451401,shrdatgm,"Sainsbury's",52.972161504760855,-2.685923598494285,0,0,,
1800WA13671,MANPAJAP,"Hesketh Avenue",53.60419,-2.43163,0,0,,
2800S30055A,mergpdpj,"Grange Road",53.33621,-3.10184,0,0,,
0600CR171,CHEJGWM,"Broughton Lane",53.081734,-2.458955,0,0,,
2800S47019A,merdpmwj,"Marina Avenue",53.4705,-2.99943,0,0,,
2500DCL2172,landgagd,"Brentlea Crescent",54.044268532,-2.89309233,0,0,,
090074580976,cumdgdjp,"Market Square",54.52878684484644,-2.6763074825693285,0,0,,
2800S40004B,merawpmw,"Bankfield Street",53.43656,-2.99542,0,0,,
1000DGMC3420,dbsgamgm,"Youlgreave Crescent East",53.444911,-1.98602,0,0,,
2500WES00005,,"Meadow Court Road",54.063517053,-2.852725742,0,0,,
1800EB04211,MANADMWA,"Carrgreen Close",53.42438,-2.20378,0,0,,
5140AWD70660,wregpwj,"Westminster Drive",53.054161343,-2.991583211,0,0,,
0610CH1003,CHWDWMD,"Moorcroft Avenue",53.1891987,-2.8585769,0,0,,
0610CH1133,CHWGAWJ,"Greenfields",53.2254807,-2.8768432,0,0,,
069000011402,wrgdpgd,"Statham Avenue",53.413551991,-2.57917829,0,0,,
1800WA13811,MANPAJGT,"Rigby Lane",53.60921,-2.408313,0,0,,
2590B2027,blpamptg,"Brunswick Street",53.812175287,-3.055486086,0,0,,
1800EB33531,MANAJAGT,"Brendon Avenue",53.50891,-2.191833,0,0,,
1800WA42601,MANPGWDJ,"Daffodil Road",53.55227,-2.414994,0,0,,
0600CO19023,CHEWAGM,"Hulton Close",53.154243,-2.185356,0,0,,
2800S42055A,merdjdgw,"Dale Street",53.40866,-2.98575,0,0,,
2590B0839,blpajdjp,"Doncaster Road",53.807579022,-3.014732871,0,0,,
1800WA17401,MANPDGDT,"New Chapel Lane",53.59142,-2.525634,0,0,,
0600MA6141,CHEPTJG,"Carnoustie Drive",53.280513,-2.127951,0,0,,
2800S51234B,mertwpgw,"Prescot Business Park",53.42444,-2.80859,0,0,,
2500IMG1725,landtwta,"Cambridge Drive",53.746672074,-2.435923252,0,0,,
1800OMWS0M1,MANTMGMD,"Oldham Bus Station",53.541905,-2.116095,0,0,,M
1800WK11231,MANTGWDM,"Abbeycroft Close",53.50448,-2.450862,0,0,,
069000023990,wrgmgjp,"Bewsey Farm",53.40033336,-2.619606984,0,0,,
1800EB17631,MANAGJMW,"Charlestown Road",53.52192,-2.182315,0,0,,
1800SB31791,MANGTWAD,"Yew Tree Road",53.44938,-2.230502,0,0,,
0600MA000097,,"Peover Superior Primary School",53.2597326,-2.3190878,0,0,,
250011055,lanadtwt,"Walker Fold",53.871923977,-2.499474618,0,0,,
2500520,lanawmdp,"Market Street",53.650686129,-2.631654503,0,0,,
1800ED02241,MANAJWAT,"Gainsborough Road",53.550176,-2.164387,0,0,,
0610VR134,CHWGTDG,"Spring Hill",53.1516668,-2.6666361,0,0,,
2800S49004B,merdtptp,"Manor Road",53.37142,-2.86341,0,0,,
2500IMG2680,langdptj,"Halifax Road",53.826397617,-2.212803894,0,0,,
1800SG05451,MANJAGWD,"Pingate Lane",53.36203,-2.192779,0,0,,
2500LAA16333,,"South Hey",53.750418283,-2.999099027,0,0,,
2800S24006A,merapgta,"Seaview Avenue",53.42208,-3.04655,0,0,,
5110AWD72103,dbgamwd,"Noddfa",53.088403,-3.296062,0,0,,
250012359,lanajatj,"Flag Lane",53.731326432,-2.700028552,0,0,,
090079684323,cumdtdma,"Waite's Factory",54.19383091329116,-3.074417030993994,0,0,,
2800S47028A,merdptga,"Bootle Strand Shopping Centre",53.4524,-2.99069,0,0,,
2800S25081C,merapwgp,"Westcott Way",53.3805,-3.0745,0,0,,
5140WDB22521,wrejmtj,"Old Carriage Yard",53.101246035,-2.956102786,0,0,,
1800SJ03841,MANJPJAT,"Epsom Avenue",53.41565,-2.362132,0,0,,
1800EB32061,MANAGPMA,"Butler Street",53.48507,-2.215219,0,0,,
2800S13016A,meradtgm,"Emmett Street",53.44336,-2.7221,0,0,,
0610CH1150,CHWJAPM,"Railway Station",53.2090018,-2.8928125,0,0,,
090010021480,cumajwga,"Cheviot Green",54.12398993511725,-3.230736270898613,0,0,,
2800S21046A,meramjam,"Lynn Bank",53.38404,-3.04135,0,0,,
1800SG37831,MANJGMWT,"Woodley Station",53.4282,-2.09512,0,0,,
5120AWD71276,flidwma,"North Street",53.175711343,-2.944546879,0,0,,
2590B0180,blpadmpg,"Imperial Hotel",53.82709023,-3.05409869,0,0,,
2500LAA15778,lanjtgad,"Manchester Rd",53.688678808,-2.309443849,0,0,,
090079733513,cumdmtap,"Windermere Jetty Museum",54.370597672412046,-2.9204340879493302,0,0,,
2500IMG2778,langdwpj,"Tarleton Avenue",53.783518119,-2.231086866,0,0,,
9400ZZBPWTP2,blpamjad,"Wilton Parade (Blackpool Tramway)",53.82778193106,-3.05568096149,0,0,940GZZBPWTP,
1800NE48871,MANGDWJG,"Ings Avenue",53.62849,-2.183227,0,0,,
250012846,lanajpjm,"Wyresdale Avenue",53.845499393,-2.998839124,0,0,,
1800WA14391,MANPAMPT,"Bank Top Brewery Ale House",53.59895,-2.5384,0,0,,
090050010342,cumatjwd,"Yeathouse Road",54.5423745384301,-3.4931652823992154,0,0,,
2800S26048A,meratdtw,"Richmond Way",53.3565,-3.09194,0,0,,
1800SB16461,MANGTGMP,"Portway",53.37401,-2.271384,0,0,,
5120AWF80597,fliapap,"Kersley Avenue",53.189084764,-3.04495166,0,0,,
2500IMG2074,landwtpj,"Hare and Hounds",53.770433129,-2.381611194,0,0,,
1800WA16231,MANPATWM,"Rushey Fold Lane",53.59143,-2.447799,0,0,,
2800S47058C,merdpwmt,"Handfield Road",53.47728,-3.02309,0,0,,
1800SJ02871,MANJPDGD,"Trafford General Hospital",53.45236,-2.371313,0,0,,
2500IMG2461,langdapm,"Windsor Avenue",53.610437367,-2.614170316,0,0,,
2500LAA00510,langwjgm,"Cavendish Drive",53.776726406,-2.65708177,0,0,,
2800S54002B,mergamdw,"Sycamore Road",53.4806,-3.02358,0,0,,
2800S20053B,meramajw,"St Catherine's Gardens",53.3805,-3.0277,0,0,,
1800ED10231,MANAMJDA,"Farm Street",53.50245,-2.169732,0,0,,
3800C596602,stadwjpg,"Lime Kiln Lane",53.091490518,-2.251637836,0,0,,
2500DCL4003,landjpap,"Regent Rd Lateshop",54.064957648,-2.878592937,0,0,,
1800SG07251,MANJATAW,"Wheatcroft",53.39175,-2.15854,0,0,,
0600CO020,CHEJAJT,"Police Station",53.095775,-2.308336,0,0,,
1800NF41071,MANGPDJD,"Park Street",53.51299,-2.265561,0,0,,
2500DCL3279,landjagm,"Fidler Lane",53.714608837,-2.706054121,0,0,,
