stop_id,stop_name,stop_lat,stop_lon,LSOA11CD,LSOA11NM,LADNM,join_method,nearest_dist_m
2500LAN16370,The Sidings,53.852174261,-2.180342972,E01025226,Pendle 007A,Pendle,within,
090033192102,Crossroads,54.883935743724464,-2.76571685729434,,,,,
940GZZMAEDY,East Didsbury (Manchester Metrolink),53.41207652715,-2.21725682662,,,,,
2800S23035A,Dudley Road,53.43646,-3.05073,,,,,
250012837,Mossbourne Road,53.844498324,-3.001399168,E01025600,Wyre 014E,Wyre,within,
2800S46138A,Foxhunter Drive,53.47202,-2.94711,,,,,
2580BLA0090,Infirmary Road,53.736723782,-2.489061603,E01012595,Blackburn with Darwen 009A,Blackburn with Darwen,within,
0600MA0106,Business Park,53.240092,-2.126707,,,,,
2800S55024A,Larchwood Avenue,53.50263,-2.94802,,,,,
090033101935,The Gosling Bridge,54.91698579451753,-2.9425378776437605,,,,,
0600MA0620,Cumber Drive,53.315988,-2.257806,,,,,
0600MA0099,The Macc,53.25252,-2.121498,,,,,
1800ED27761,Kennedy Street,53.53296,-2.1185,,,,,
2800S51066B,Prescot Bus Station,53.42898,-2.80606,,,,,
250012616,Tears Lane,53.587153814,-2.789414812,E01025506,West Lancashire 008C,West Lancashire,within,
069000012326,Arden Close,53.429998473,-2.50452553,,,,,
2800S40110B,Sunlight Street,53.42184,-2.94863,,,,,
1800NE01231,The Summit,53.6657,-2.082444,,,,,
068000000021,Chadwick Road,53.34329,-2.70241,,,,,
0610VR0076,Barn Owl PH,53.2708891,-2.5462986,,,,,
1800SG08651,Devonshire Park Road,53.39188,-2.152796,,,,,
090050031339,Coop,54.524480747424626,-3.5247754170390113,,,,,
2800S21081B,The Mount,53.41913,-3.03731,,,,,
090074560812,Musgrave Street,54.66312987905432,-2.7658976420856587,,,,,
090033102556,Buchanan Road,54.877788067077766,-2.929403529167731,,,,,
2800S29024A,The Paddock,53.3256,-3.07953,,,,,
1800EB11971,Tymm Street,53.51352,-2.181267,,,,,
2800S15081A,Kingsway,53.47588,-2.73705,,,,,
1800WAH3931,Tesco Horwich,53.581676,-2.529743,,,,,
2500IMG2813,Alice Street,53.759254817,-2.357377654,E01025052,Hyndburn 004B,Hyndburn,within,
2580GUI0009,Euro Garages,53.73162536,-2.454214729,E01012632,Blackburn with Darwen 011F,Blackburn with Darwen,within,
1800NE21911,Ryecroft Farm,53.59869,-2.19778,,,,,
1800NC06991,Philips High School,53.54663,-2.301056,,,,,
090033061797,Sands,54.943264598431256,-2.7262410459143505,,,,,
1800SB04931,Mancunian Way,53.471668,-2.238442,,,,,
3890D049802,Asda superstore,53.055569722,-2.207728885,,,,,
1800WK06781,Kirkwood Close,53.55792,-2.606495,,,,,
5120AWF80724,Golftyn Drive Entrance,53.222008083,-3.076742705,,,,,
068000000331,Wilmere House,53.39955,-2.73509,,,,,
3890D062001,Biddulph Road,53.074743157,-2.191850231,,,,,
1800SB33001,Wilbraham Road,53.44259,-2.244436,,,,,
069000085356,Thatch Cottage,53.403924845,-2.648298032,,,,,
0690WNA02793,McDonalds,53.399939399,-2.595477158,,,,,
1800WK37121,Pennington Flash,53.48046,-2.53848,,,,,
1800SJ47901,Clarendon Crescent,53.4281,-2.304326,,,,,
2590B0808,Norbreck Shops,53.858076144,-3.04656079,E01012718,Blackpool 003E,Blackpool,within,
1800WK05301,Smith Avenue,53.54823,-2.682574,,,,,
1800WA11991,Bolton St Catherine's Academy,53.59063,-2.387195,,,,,
1800SG43911,Hazel Street,53.382759,-2.121794,,,,,
25001482,Village Centre,53.712783721,-2.637221065,E01024954,Chorley 001D,Chorley,within,
0610EP1418,Rochester Drive,53.2725032,-2.8828439,,,,,
090033361866,Low Moor Avenue,54.86515186170865,-2.930686428409451,,,,,
2500IMG947,Whitefield Close,53.630267877,-2.818074228,E01025513,West Lancashire 002D,West Lancashire,within,
2800S61051A,Ash Street,53.63995,-2.99382,,,,,
2800S14036B,Ashfield,53.4152,-2.76113,,,,,
2500DCL3033,Hartwood Green,53.670105887,-2.632414261,E01024937,Chorley 006F,Chorley,within,
2500891,Lancaster Business Park,54.07051438,-2.777775867,E01025131,Lancaster 005C,Lancaster,within,
2800S40039B,Tatlock Street,53.42026,-2.98937,,,,,
0610CH2531,Cavendish Road,53.1766931,-2.9013879,,,,,
3100Y650587,Estate entrance,54.9216147,-2.5475175,,,,,
250014972,Altcar Lane,53.679207393,-2.717558068,E01025445,South Ribble 017A,South Ribble,within,
5140AWF80184,Wrexham ASDA,53.049595289,-2.984466872,,,,,
0610VR011,Road One,53.1902891,-2.4896578,,,,,
2800S54065A,Kaigh Avenue,53.49497,-3.0313,,,,,
0600CO19151,Linksway,53.151463,-2.203572,,,,,
1800NE03101,Stanycliffe Lane,53.56357,-2.185618,,,,,
2800S52014D,Cherry Gardens,53.4702,-2.88152,,,,,
1800SB34071,Lapwing Lane,53.42311,-2.232421,,,,,
2590B1108,Bispham,53.849078447,-3.053283121,E01012669,Blackpool 003D,Blackpool,within,
2800S44091B,Sergrim Road,53.41382,-2.8522,,,,,
1800ED28981,Mill Gate,53.52255,-2.128274,,,,,
1800WA11681,Stephens Street,53.580778,-2.394808,,,,,
1800SG07891,Hardcastle Road,53.39961,-2.170751,,,,,
0610VR1005,Iron Bridge,53.2549354,-2.5280035,,,,,
1800SJ03961,Arran Gardens,53.46201,-2.354552,,,,,
1800WK35761,Wigan Road,53.52286,-2.515961,,,,,
0600CO19131,Cranberry Close,53.09553,-2.329569,,,,,
2500LAA00214,School Lane,53.918651159,-2.145123788,E01025199,Pendle 003A,Pendle,within,
5120WDB22150,Wood Lane,53.169959209,-2.990885636,,,,,
0610CH583,Primary School,53.1442417,-2.9555925,,,,,
2800S46100C,Croxteth Comp School,53.45775,-2.90128,,,,,
1800ED16621,Cowlishaw Lane,53.57191,-2.101786,,,,,
0000000088K9,Sunnyside Terrace W,53.91747,-2.958025,E01025589,Wyre 004G,Wyre,within,
25001713,Post Office,53.771256768,-2.841190731,E01025015,Fylde 003D,Fylde,within,
1800NE20961,James Butterworth Street,53.61367,-2.140174,,,,,
1800EB05861,Ercall Avenue,53.468758,-2.208009,,,,,
1800SG07651,St Lesmo Road,53.403666,-2.185222,,,,,
2800S30024A,Kingsley Close,53.34037,-3.09452,,,,,
1800WAH2721,Vicarage Road,53.59163,-2.5821,,,,,
090079302309,Dallam School,54.24135434121324,-2.7736830454227057,,,,,
1800WK38911,Edge Green Road,53.488111,-2.611603,,,,,
1800SB31941,Wellington Road,53.45161,-2.252122,,,,,
2500B0269,The County,53.73711712,-2.96600645,E01024991,Fylde 009B,Fylde,within,
090033105156,Acredale Road,54.89549544737004,-2.985959811597184,,,,,
1800NC07531,Ferndene Road,53.54141,-2.269496,,,,,
1800SG36101,Cotefield Close,53.39028,-2.068481,,,,,
2800S60005A,Zetland Street,53.65004,-2.98792,,,,,
1800WA09991,Woodlands Drive,53.53376,-2.472144,,,,,
1800WK00601,Beech Tree Houses,53.50333,-2.613239,,,,,
090033104126,Jackson Street,54.89239723476282,-2.915629914016117,,,,,
1800SJ11471,Whitehouse Drive,53.36846,-2.32449,,,,,
090079251380,Greenlea,54.185853163127696,-2.9186536059781134,,,,,
1800WK31071,Atherton Arms,53.52311,-2.48913,,,,,
1800EH08401,Hawke Street,53.48226,-2.044927,,,,,
1800EB06241,Cavanagh Close,53.4674,-2.219859,,,,,
1800NE08381,Vitafoam,53.55091,-2.178514,,,,,
090010024030,Tesco,54.11386654071985,-3.235392856165721,,,,,
090010020451,Beach Crescent,54.09643606240422,-3.2573228695915613,,,,,
2500LAA07463,Dunkirk Avenue,53.77813841,-2.72698446,E01025239,Preston 006A,Preston,within,
2800S44005B,Ackers Hall Avenue,53.41989,-2.88027,,,,,
0610CH1340,Methodist Church,53.2096271,-2.8260737,,,,,
1800SG46161,Calverley Road,53.3894,-2.19143,,,,,
1800NEH4701,Pennine Drive,53.611549,-2.103998,,,,,
2800S23036A,Prescot Street,53.43424,-3.05138,,,,,
0610CH1136,Station Road,53.2361551,-2.9027418,,,,,
2500LAA07540,Moorfield Ave,53.852590459,-3.007521263,E01025550,Wyre 012A,Wyre,within,
1800NE03401,Abbott Street,53.597633,-2.181635,,,,,
0610VR204,Warrington Road,53.2932438,-2.5305014,,,,,
090074552903,Hall,54.53696072355777,-2.94397335366392,,,,,
1800SB13961,Swinton Grove,53.46225,-2.223839,,,,,
0600MA0280,Bradford Lane,53.286296,-2.237107,,,,,
2800S62036A,Burnley Road,53.60374,-3.03292,,,,,
2500DCL5722,Morris Dancers,53.860200574,-2.154515006,E01025208,Pendle 004D,Pendle,within,
2500IMG846,Village,54.045430009,-2.90005091,E01025122,Lancaster 016D,Lancaster,within,
2500486,Town Hall,53.800210871,-2.313271224,E01024885,Burnley 004C,Burnley,within,
2800S27102A,Brackenwood Road,53.3478,-3.02497,,,,,
0600CR302,Sally Clarkes Lane,53.042635,-2.448636,,,,,
1800EH37271,Mottram Road,53.47337,-2.040852,,,,,
2800S43141A,Queens Drive,53.39751,-2.89588,,,,,
2800S27016B,Roland Avenue,53.35453,-3.02429,,,,,
0600CR282,Mount Drive,53.070994,-2.508805,,,,,
2500DCL3073,St Peters Mews,54.047812352,-2.794091068,E01025094,Lancaster 014B,Lancaster,within,
1800ED28391,Palmer Close,53.52835,-2.107564,,,,,
1800SJ17791,Hilrose Avenue,53.44894,-2.334634,,,,,
2800S16047F,Chalon Way West,53.45108,-2.73709,,,,,
450021077,Hawkcliffe Farm,53.892691279151215,-1.934640874237308,,,,,
090033102449,Lismore Place,54.89433803827763,-2.9227994777758304,,,,,
2500IMG2913,Warth Bridge,53.692888933,-2.258666644,E01025371,Rossendale 010A,Rossendale,within,
069000020930,Northway,53.408912122,-2.594158357,,,,,
2800S44173B,Stanley Road,53.41408,-2.84348,,,,,
1800EH00371,Layton Avenue,53.451286,-2.090982,,,,,
1800NE07811,Mainway,53.53774,-2.193713,,,,,
090002550594,Trafford Caravan Park,54.675682072296546,-3.2039914791990034,,,,,
0600MA000096,Peover Superior Primary School,53.2597771,-2.3191406,,,,,
2800S13141A,Bold Industrial Park,53.43106,-2.68205,,,,,
2500DCL2207,High Street,53.548668231,-2.79093192,E01025525,West Lancashire 011C,West Lancashire,within,
069000014760,Harrison Square,53.408917283,-2.605651384,,,,,
2590B1111,St Stephen's Avenue,53.840620454,-3.054301807,E01012749,Blackpool 006D,Blackpool,within,
0610CH711,Motorway Bridge,53.2460317,-2.8692158,,,,,
0600CRIM1133,Oakes Corner,53.021233,-2.475993,,,,,
2800S64006A,School Lane,53.55794,-3.05674,,,,,
0600MA0629,King's Arms Hotel,53.319859,-2.237669,,,,,
2800S46176B,Porchester Road,53.44134,-2.92494,,,,,
0600MA0117,Methodist Church,53.240548,-2.090357,,,,,
090079732943,Cedar Manor Hotel,54.381282457862085,-2.9111271527895477,,,,,
1800SJ01191,Canterbury Road,53.4544,-2.355534,,,,,
1800EB32681,Ten Acres Lane,53.49502,-2.190127,,,,,
1800SJ10741,Bow Green Road,53.37645,-2.364655,,,,,
1800NB43881,Woodlands Street,53.50866,-2.242389,,,,,
2500B0329,Victoria Square,53.876738999,-3.039482201,E01025604,Wyre 008F,Wyre,within,
090002131491,Post Office,54.927290743171056,-3.1486543712722255,,,,,
2800S52039B,Coopers Lane,53.47162,-2.85261,,,,,
2800S28015C,Raeburn Avenue,53.31545,-2.9721,,,,,
0610VR1001,Beeston Street,53.2567501,-2.522135,,,,,
1800EH20731,Warwick Road,53.498855,-2.089886,,,,,
1800NC21011,Ribble Drive,53.62202,-2.291358,,,,,
2800S43013A,Harbour Drive,53.35098,-2.89698,,,,,
1800NE32141,Heywood Hall Road,53.59872,-2.22039,,,,,
1800WK31511,The Ley,53.50478,-2.463213,,,,,
2500707,Wyre Street,53.789191795,-2.885037796,E01025013,Fylde 002F,Fylde,within,
2500IMG838,Station Road,53.572254516,-2.965339457,E01025474,West Lancashire 003A,West Lancashire,within,
2500IMG2546,Gannow Top,53.791901258,-2.266956899,E01024881,Burnley 006A,Burnley,within,
450021075,Aireburn Avenue,53.89553470566342,-1.940997208698037,,,,,
2800S44011A,Fairclough Road,53.42716,-2.85711,,,,,
2500LAA16129,Nether View,54.125685805,-2.588594237,E01025167,Lancaster 002D,Lancaster,within,
1800EH01381,Anson Road,53.45196,-2.143299,,,,,
069000011331,Golf Club,53.420567442,-2.543867559,,,,,
2500LAA16098,St Josephs CPS,53.597686034,-2.697212056,E01025538,West Lancashire 005D,West Lancashire,within,
25001119,St Cecilias RCHS,53.824366205,-2.605340325,E01025317,Ribble Valley 006B,Ribble Valley,within,
2500B0368,Denford Avenue,53.74467555,-3.015035798,E01024994,Fylde 008D,Fylde,within,
940GZZMASTW,St Werburgh's Road (Manchester Metrolink),53.43883624645,-2.26570014449,,,,,
090079453507,allotment gardens,54.26022017424159,-3.0798581027683336,,,,,
2500JB113,Water Lane,53.76522882,-2.721451742,E01025232,Preston 013B,Preston,within,
1800NC33521,Brierley Street,53.58388,-2.29654,,,,,
1800SJ04421,Windsor Avenue,53.43135,-2.321568,,,,,
9400ZZMAHCY1,Harbour City (Manchester Metrolink),53.47406473862,-2.29156264773,,,,,
2800S40137B,Stanley Road,53.42616,-2.98344,,,,,
090079684586,Monument Way,54.19504693812008,-3.078142574643096,,,,,
2800S13052A,Brindley Road,53.43067,-2.70319,,,,,
1800EB37001,Far Lane,53.45974,-2.166821,,,,,
1800SJ48701,The Beeches,53.39991,-2.438039,,,,,
2800S61038A,Boundary Street,53.63461,-3.00143,,,,,
1800WK33661,Finger Post,53.56769,-2.585617,,,,,
250020026,Christie Ave,54.067765908,-2.844148762,E01025137,Lancaster 020A,Lancaster,within,
090010022250,Community Centre,54.13757181428359,-3.232409501613545,,,,,
1800ED04041,Shelley Road,53.5543,-2.090634,,,,,
1800NB05021,Manchester Crown Court,53.48135,-2.251636,,,,,
0610CH2353,Shops,53.1970112,-2.8547064,,,,,
450018977,Bacup Road Midgelden Brook,53.70971036474454,-2.149644363710503,,,,,
2800S50010A,Beesands Close,53.38298,-2.82889,,,,,
090079014285,Long Lane,54.10524327312622,-3.1306270257772937,,,,,
2800S51143A,Yates Court,53.4263,-2.805,,,,,
1800ED12351,Roche Road,53.570727,-2.026808,,,,,
250014196,Greyhound Hotel,54.076873104,-2.761648113,E01025108,Lancaster 005A,Lancaster,within,
1800WK04771,Orrell Water Park,53.527898,-2.708792,,,,,
2800S10106B,Earlestown Bus Station,53.45249,-2.64372,,,,,
1800EHH2371,Linden Road,53.455431,-2.103133,,,,,
1800SB45561,Newall Road,53.38136,-2.288929,,,,,
1800SG39391,Greystone Walk,53.43579,-2.172206,,,,,
2800S41167B,St Michael's Station,53.37359,-2.9537,,,,,
2800S60064A,Larkfield Primary School,53.66479,-2.96285,,,,,
25001502,Dodney Drive,53.765311484,-2.771667098,E01025271,Preston 013G,Preston,within,
2500LAA16865,Burnley College,53.793278207,-2.247261806,E01024877,Burnley 003D,Burnley,within,
1800EH39411,Hyde Street,53.476841,-2.077705,,,,,
1800SB31501,Whitworth Park,53.45782,-2.227731,,,,,
2500LAA00217,Belgrave Road,53.862107433,-2.166853297,E01025205,Pendle 004A,Pendle,within,
090074560876,Netherend Road,54.65499059186031,-2.748183052535444,,,,,
2500LAA16685,Reservoir,53.873256663,-2.083739676,E01025178,Pendle 006A,Pendle,within,
1800EB06701,Balmain Avenue,53.453717,-2.179808,,,,,
25001505,Summer Trees Ave,53.773468175,-2.763972134,E01025270,Preston 010A,Preston,within,
2800S30037B,Kylemore Drive,53.34129,-3.10205,,,,,
450019572,Bank Buildings,53.734745936991246,-1.994914712709944,,,,,
1800WK46041,Henry Street,53.52987,-2.614241,,,,,
2800S46049B,Solar Road,53.46482,-2.9558,,,,,
1800EH00781,Fields Farm Road,53.44828,-2.028193,,,,,
090010024569,Netherfield Close,54.10106046939653,-3.250856041545758,,,,,
250014617,Lord Street,54.075425467,-2.860367009,E01025139,Lancaster 006D,Lancaster,within,
1800NC06631,Hamilton Road,53.54996,-2.295254,,,,,
1800WF40361,Upland Drive,53.53704,-2.430899,,,,,
2800S54055B,Blundellsands and Crosby Station,53.48746,-3.04067,,,,,
1800SJ03101,Woodhouse Road,53.45964,-2.373199,,,,,
090074293555,Church,54.79204658443939,-2.816779091309378,,,,,
069000022680,Bell Lane,53.382402089,-2.521596977,,,,,
0610CH19126,Church Road,53.1535974,-2.9389171,,,,,
2800S44040B,Huyton Town Centre,53.41216,-2.8422,,,,,
2500IMG2599,Oak Bank,53.770556756,-2.35301315,E01025033,Hyndburn 002B,Hyndburn,within,
2500LA00138,Kiln Croft,53.703158157,-2.645452377,E01024955,Chorley 003C,Chorley,within,
090074560860,Bus Station (P),54.66565735638124,-2.751200882909042,,,,,
0610VR1026,Willow Green,53.2592561,-2.5771058,,,,,
090002111322,Derwentwater Youth Hostel,54.57206043399776,-3.132978779598438,,,,,
069000023941,Odeon Cinema,53.40642007,-2.633053001,,,,,
1800ED18161,West Street,53.542409,-2.118647,,,,,
1800SB39661,West Drive,53.3874,-2.242766,,,,,
069000023940,Asda,53.407213159,-2.629259013,,,,,
2590B0219,Fairfax Avenue,53.855079116,-3.03301595,E01012703,Blackpool 002B,Blackpool,within,
2800S53036B,Ellesmere Drive,53.48513,-2.94446,,,,,
090079114215,Chapel,54.17485108822084,-2.9647683429560128,,,,,
090002430350,Trinity Baptist church,54.71258103201015,-3.496310077021771,,,,,
0610CH1507,Walpole Street,53.196549,-2.8979724,,,,,
2500IMG2625,Shap Grove,53.811764953,-2.23690705,E01024897,Burnley 002C,Burnley,within,
1800WK07771,Greenways,53.50214,-2.508397,,,,,
1800EH36661,Sunnybank Road,53.48212,-2.15847,,,,,
2500WYR0006,Health Centre,53.912168547,-3.034531357,E01025579,Wyre 005D,Wyre,within,
1800WK05101,Gathurst Rail Station,53.56022,-2.696007,,,,,
2800S62010A,Westminster Drive,53.5996,-3.04773,,,,,
25001363,Halfway House,53.668698167,-2.17050657,E01025360,Rossendale 009B,Rossendale,within,
2800S64033A,Bushbys Park,53.55142,-3.07827,,,,,
1800SB45511,Deptford Avenue,53.38198,-2.281116,,,,,
1800SJ01071,Cressingham Road,53.445612,-2.32553,,,,,
2590B0592,Watson Road,53.791510548,-3.05297846,E01012752,Blackpool 017C,Blackpool,within,
2500LA00222,Park Hotel,54.041981261,-2.792422231,E01025125,Lancaster 015A,Lancaster,within,
1800SJ30481,Henrietta Street,53.464131,-2.266241,,,,,
090050010048,Harras Villas,54.545638701993134,-3.4886620522895107,,,,,
2500LAA16689,Morrisons,53.729397255,-2.66086278,E01025399,South Ribble 008A,South Ribble,within,
2500LA00300,The Drive,54.125963095,-2.782823404,E01025088,Lancaster 001A,Lancaster,within,
450021721,Pickford Street,53.63693781438282,-1.826536363816734,,,,,
1800EH39231,Guide Bridge,53.475526,-2.115672,,,,,
2500753,Pendleton Ave Top,53.743429907,-2.382564144,E01025082,Hyndburn 006E,Hyndburn,within,
090002060549,road end,54.70266013055784,-3.229232765749523,,,,,
1800ED02341,St Matthew's Primary School,53.55616,-2.1522,,,,,
0600MA0587,Bank Square,53.326776,-2.230936,,,,,
2590B0191,Melbourne Avenue,53.865145044,-3.026846719,E01012662,Blackpool 002A,Blackpool,within,
2800S44032C,Colwell Road,53.42865,-2.87217,,,,,
250015558,Wheatsheaf Inn,53.701668928,-2.713093057,E01025416,South Ribble 014A,South Ribble,within,
2800S60082B,Knob Hall Lane,53.66581,-2.9763,,,,,
2590B0780,Leisure Park,53.803599115,-2.990857805,E01012714,Blackpool 014E,Blackpool,within,
1800MNBS0C1,Middleton Bus Station,53.5477,-2.20052,,,,,
2580LHW0018,Benson Street,53.760541276,-2.464477386,E01012605,Blackburn with Darwen 003D,Blackburn with Darwen,within,
1800WK03821,Falkirk Grove,53.543887,-2.67816,,,,,
2500439,Glenroy Avenue,53.862645835,-2.170641484,E01025220,Pendle 005A,Pendle,within,
2800S60027B,Cambridge Road,53.66258,-2.9664,,,,,
1800SG43771,Avondale Road,53.37903,-2.109908,,,,,
2800S60085A,Preston New Road,53.66169,-2.96694,,,,,
5140AWD70654,Darland Lane,53.115510597,-2.938804035,,,,,
9400ZZMAEDY1,East Didsbury (Manchester Metrolink),53.4120584954,-2.2172868227,,,,,
2800S31056A,Ennisdale Drive,53.37262,-3.16337,,,,,
1800ED13841,Tesco,53.50819,-2.157949,,,,,
2500LAA16113,Plymouth Cottages,53.637879427,-2.653106264,E01024943,Chorley 012B,Chorley,within,
1800WK15301,Astley Street,53.51266,-2.46624,,,,,
1800EH13731,Beaufort Close,53.44755,-2.026401,,,,,
250014489,Gerna Farm,53.888758682,-2.31715903,E01025321,Ribble Valley 005A,Ribble Valley,within,
1800WK36281,Leigh Infirmary,53.50366,-2.51038,,,,,
1800SB09561,Princess Road,53.462312,-2.242667,,,,,
0600MA6037,Cundiff Close,53.253362,-2.115805,,,,,
2800S60004A,Mount Street,53.64952,-2.99235,,,,,
2800S27078A,Spital Station,53.33996,-2.99479,,,,,
2580BMT0014,Waterworks Cottage,53.626067471,-2.469424768,E01012628,Blackburn with Darwen 018D,Blackburn with Darwen,within,
0610CH1049,Pepper Street,53.1888349,-2.8897743,,,,,
2590B0046,Bispham Roundabout,53.850842675,-3.041150904,E01012705,Blackpool 004D,Blackpool,within,
1800WK05401,Marsh Green,53.55104,-2.66425,,,,,
2800S25072A,St Oswalds Avenue,53.40179,-3.08398,,,,,
1800NE35791,Unity Street,53.589262,-2.230539,,,,,
940GZZMAPGD,Piccadilly Gardens (Manchester Metrolink),53.48027969905,-2.23699823251,,,,,
090079325114,Marshall Court,54.19924819829093,-2.944948965094546,,,,,
090033101931,Bannisdale Way,54.876406189100855,-2.9625991004975223,,,,,
1800NE19681,Cronkeyshaw Road,53.625606,-2.159856,,,,,
1800SJ04361,Hillington Road,53.42624,-2.336713,,,,,
1800EH09971,St Raphael's Primary School,53.49693,-2.030064,,,,,
0610VR110,St John the Baptist Church,53.2464315,-2.5440837,,,,,
2500JB16,Bus Station,53.760769633,-2.695785686,E01033223,Preston 017F,Preston,within,
1800NB43621,Andrew Road,53.518177,-2.219561,,,,,
090079022220,Priory C of E School,54.19860308563505,-2.9504066597089427,,,,,
0600MA0208,Agden Brook Farm,53.374442,-2.42676,,,,,
0600MA0430,Waggon & Horses,53.294212,-2.110319,,,,,
0610EP1360,Bevyl Road,53.298421,-3.0861516,,,,,
068000000155,Ditchfield Place,53.36446,-2.77231,,,,,
2500LAA16053,Rufford Drive,53.676832625,-2.932986099,E01025509,West Lancashire 002C,West Lancashire,within,
2580LAM0010,Hare and Hounds,53.763986377,-2.496311026,E01012581,Blackburn with Darwen 002A,Blackburn with Darwen,within,
2800S43177B,Jericho Farm Close,53.36961,-2.9376,,,,,
25001756,Fire Station,53.83654433,-2.940241465,E01025026,Fylde 001B,Fylde,within,
25001093,Gables Hotel,53.694716851,-2.695452823,E01025431,South Ribble 013C,South Ribble,within,
1800WF40461,Wynne Street,53.53183,-2.423303,,,,,
5120AWF80594,Sycamore Lodge,53.18548394,-3.053693628,,,,,
1800WA15371,Albert Road,53.5479,-2.398923,,,,,
1800ED12481,Junction Inn,53.59263,-2.040799,,,,,
1800SG17231,Depleach Road,53.39098,-2.215841,,,,,
250015044,Devonshire Drive,53.776520941,-2.383517698,E01025049,Hyndburn 002E,Hyndburn,within,
069000013662,Lynton,53.339410285,-2.579734735,,,,,
1800EH47581,Audenshaw Hall Grove,53.47393,-2.14146,,,,,
1800EB33651,Brewster Street,53.51,-2.21524,,,,,
